Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,0.833644341132509,-1.4044110849727245,-0.6113020067910965,-1.449553922997044,A,America/Vancouver,airport,OurAirports
157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,1.0682446872188531,-1.2332808099250667,0.24691552792993868,-1.0996442248869034,N,America/Regina,airport,OurAirports
158,Wiarton Airport,Wiarton,Canada,YVV,CYVV,0.6766758941716065,-0.9167628100242935,-0.17579772196104668,-0.9246893758318329,A,America/Toronto,airport,OurAirports
159,Petawawa Airport,Petawawa,Canada,YWA,CYWA,0.7192484484162298,-0.872861825188786,-0.3597449863228299,-0.9246893758318329,A,America/Toronto,airport,OurAirports
160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,0.8589146559585589,-1.1037324164442897,-0.14290648926059538,-1.0996442248869034,A,America/Winnipeg,airport,OurAirports
161,Wabush Airport,Wabush,Canada,YWK,CYWK,0.9652012600765232,-0.7516961589437674,0.4814178351461193,-0.7497345267767626,A,America/Halifax,airport,OurAirports
162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,0.9391298433853683,-1.3913150023456369,1.2592345788216066,-1.449553922997044,A,America/Vancouver,airport,OurAirports
163,Wrigley Airport,Wrigley,Canada,YWY,CYWY,1.328235425912084,-1.407343204772192,-0.32198097840749695,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,0.8483562922023744,-1.3186257356198476,1.257407288116026,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,0.9881600776481598,-1.2924219872620124,0.7214020144790417,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,0.938695705672341,-1.2133700532808067,0.38700781535778683,-1.0996442248869034,N,America/Regina,airport,OurAirports
167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,0.8627576833648408,-1.259971402811278,0.8127665497580732,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
168,Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,1.0822260753870556,-1.3760863885845116,0.7689115728241381,-1.2745990739419737,A,America/Dawson_Creek,airport,OurAirports
169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,CYXL,0.8661100341946013,-1.041907139446106,0.14641453912300412,-1.0996442248869034,A,America/Winnipeg,airport,OurAirports
170,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,1.431829299289623,-0.7383589529950368,-0.5741470957776237,-0.9246893758318329,A,America/Toronto,airport,OurAirports
171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,0.7808345372292864,-0.9021617359036375,-0.13255184192897182,-0.9246893758318329,A,America/Toronto,airport,OurAirports
172,Prince George Airport,Prince George,Canada,YXS,CYXS,0.9993431958620405,-1.3985584284804846,0.7609933130999553,-1.449553922997044,A,America/Vancouver,airport,OurAirports
173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,1.0197788911713344,-1.4669016971559181,-0.18554327239081003,-1.449553922997044,A,America/Vancouver,airport,OurAirports
174,London Airport,London,Canada,YXU,CYXU,0.6163248384695849,-0.9173040272356073,-0.06433298892062836,-0.9246893758318329,A,America/Toronto,airport,OurAirports
175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,0.8276945679339603,-1.3948729640730226,-0.5010554675543986,-1.449553922997044,A,America/Vancouver,airport,OurAirports
176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,1.2400202583614552,-1.5421289348813296,0.7914481581929659,-1.449553922997044,A,America/Vancouver,airport,OurAirports
177,North Bay Jack Garland Airport,North Bay,Canada,YYB,CYYB,0.733766293847926,-0.8972414520853882,0.12022337234301511,-0.9246893758318329,A,America/Toronto,airport,OurAirports
178,Calgary International Airport,Calgary,Canada,YYC,CYYC,0.9013989012369048,-1.2982050566345433,1.5467283164996255,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
179,Smithers Airport,Smithers,Canada,YYD,CYYD,1.032348835081154,-1.450757429119185,0.4229445325675392,-1.449553922997044,A,America/Vancouver,airport,OurAirports
180,Fort Nelson Airport,Fort Nelson,Canada,YYE,CYYE,1.1739171715743035,-1.3976080824880919,0.14336905461370306,-1.449553922997044,A,America/Vancouver,airport,OurAirports
181,Penticton Airport,Penticton,Canada,YYF,CYYF,0.8431440819555288,-1.3628975526192544,0.0678410387830371,-1.449553922997044,A,America/Vancouver,airport,OurAirports
182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,0.7311689949639127,-0.708313235534906,-0.5223738591195058,-0.7497345267767626,A,America/Halifax,airport,OurAirports
183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,1.5518715399624372,-1.0612778222713515,-0.5637924484460001,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,0.8143412996305509,-1.4072157904963207,-0.5814562585999462,-1.449553922997044,A,America/Vancouver,airport,OurAirports
185,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,1.1043098867199153,-1.148190801182701,0.09281401175930568,-1.0996442248869034,A,America/Winnipeg,airport,OurAirports
186,Swift Current Airport,Swift Current,Canada,YYN,CYYN,0.8723915020678894,-1.2248552870558123,1.0125503335682218,-1.0996442248869034,N,America/Regina,airport,OurAirports
187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,1.1704871471126153,-1.0669370142016512,-0.5625742546422797,-1.0996442248869034,A,America/Winnipeg,airport,OurAirports
188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,0.9792214177511044,-0.6770760929596277,-0.5223738591195058,-0.7497345267767626,A,America/Halifax,airport,OurAirports
189,St. John's International Airport,St. John's,Canada,YYT,CYYT,0.7780537139296031,-0.588139561450172,-0.3390356916595828,-0.6622571022492273,A,America/St_Johns,airport,OurAirports
190,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,0.8414078003427813,-0.9325279564014681,-0.16727036533500375,-0.9246893758318329,A,America/Toronto,airport,OurAirports
191,Armstrong Airport,Armstrong,Canada,YYW,CYYW,0.8723349632019411,-1.007189712759577,0.024595158750962225,-0.9246893758318329,A,America/Toronto,airport,OurAirports
192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,0.8129897515307606,-0.7672689061885856,-0.5150646962971833,-0.9246893758318329,A,America/Toronto,airport,OurAirports
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,0.6389662220525075,-0.8996497693028825,-0.2732532262586802,-0.9246893758318329,A,America/Toronto,airport,OurAirports
194,Downsview Airport,Toronto,Canada,YZD,CYZD,0.6412705846388921,-0.8977374941926324,-0.22269818340428282,-0.9246893758318329,A,America/Toronto,airport,OurAirports
195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,0.7168875469645035,-0.9336904237280653,-0.23305283073590638,-0.9246893758318329,A,America/Toronto,airport,OurAirports
196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,1.301888718794539,-1.3030727061976846,-0.208688954661498,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,1.048878106802571,-1.3069783382236702,0.544763912939581,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,0.9769311898795938,-1.5044282812063945,-0.6070383284780749,-1.449553922997044,A,America/Vancouver,airport,OurAirports
199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,0.6150474553256966,-0.9306898662831672,-0.258025803712175,-0.9246893758318329,A,America/Toronto,airport,OurAirports
200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,0.8861082345004567,-1.4528898718449432,-0.5765834833850645,-1.449553922997044,A,America/Vancouver,airport,OurAirports
201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,1.0083242599080884,-1.3186837396182403,0.9437223836580182,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,0.8699706963415996,-0.7447563695929416,-0.5101919210823017,-0.9246893758318329,A,America/Toronto,airport,OurAirports
203,Teslin Airport,Teslin,Canada,YZW,CYZW,1.2210771809632135,-1.5151949197201566,0.789011770585525,-1.449553922997044,A,America/Vancouver,airport,OurAirports
204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,0.6850958779402744,-0.729125618349778,-0.5637924484460001,-0.7497345267767626,A,America/Halifax,airport,OurAirports
205,Faro Airport,Faro,Canada,ZFA,CZFA,1.2928795199316823,-1.5225311876206487,0.812157452856213,-1.449553922997044,A,America/Vancouver,airport,OurAirports
206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,1.476381655467045,-1.5397413983492467,-0.549174122801355,-1.2745990739419737,A,America/Edmonton,airport,OurAirports
207,Blida Airport,Blida,Algeria,QLD,DAAB,0.38581803215599225,0.055842391786008375,-0.2939625209219273,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
208,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,0.34449121821052503,0.07197750039473969,0.29747057078433603,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,0.39317225767693476,0.08198536746980159,-0.6076474253799352,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,0.3924311947011798,0.06049255674921036,-0.5698834174646022,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,-0.04508726812474828,0.13277650258662052,1.3146623968908857,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
212,Boufarik Airport,Boufarik,Algeria,,DAAK,0.3873071491482839,0.056560245637208226,-0.4157819012939692,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
213,Reggane Airport,Reggan,Algeria,,DAAN,0.0402164748840797,0.026538121804318845,-0.038141822140639346,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,0.04068932093317039,0.12315966816835143,0.46314492809031305,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
215,Ain Oussera Airport,Ain Oussera,Algeria,,DAAQ,0.35129836290829225,0.056590378655106806,0.678765231348827,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,-0.09736068277695885,0.08640281183693989,2.1320704391872867,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,0.39610474013018027,0.09129971760801858,-0.5979018749501718,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
218,Mecheria Airport,Mecheria,Algeria,MZW,DAAY,0.2810912276245939,0.02041887532219005,1.728239193253968,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
219,Relizane Airport,Relizane,Algeria,,DAAZ,0.35930197484244913,0.03048578904781082,-0.4480640370925603,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
220,Rabah Bitat Airport,Annaba,Algeria,AAE,DABB,0.3970610625760915,0.11373190116116999,-0.610083812987376,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,0.3777862825713307,0.09995450989586854,0.759775119296235,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,0.34798828160967715,0.1173425568160637,1.0009774924328778,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,DAFH,0.25972384447656366,0.06160665241064771,0.9272767673077925,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
225,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,0.34479464345125654,0.04018477169371653,1.35669008311924,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
226,Bou Sfer Airport,Bou Sfer,Algeria,,DAOE,0.3587091272952795,0.01389358007190076,-0.5059282427692802,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
227,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,0.07516301869890436,-0.07142483529718685,0.26518843498574496,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
228,Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,DAOI,0.3755524589476181,0.03866214463204423,-0.3378174978558624,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
229,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,0.35189834795620784,0.017058794875002264,-0.3962908004344425,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,0.3333470041211735,0.006422871906660471,-0.12402448530292888,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
231,Es Senia Airport,Oran,Algeria,ORN,DAOO,0.354774426159188,0.01602843226253202,-0.44014577736837757,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,BFW,DAOS,0.33882023546284407,0.01635187114516448,0.3632530361852387,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
233,Ghriss Airport,Ghriss,Algeria,MUW,DAOV,0.34008710988034624,0.024932920544832034,0.4071080131191738,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,0.08000469745736073,0.021067179389809176,-0.06006931060760689,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
235,Biskra Airport,Biskra,Algeria,BSK,DAUB,0.325463467134282,0.08973073597898992,-0.44380035877953883,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
236,El Golea Airport,El Golea,Algeria,ELG,DAUE,0.1764738661790181,0.056368788018325455,0.17565119041229416,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,0.24044557238166886,0.06719939063640677,0.3011251521954973,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
238,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,0.21535160496727537,0.09439213866425868,-0.3378174978558624,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
239,In Salah Airport,In Salah,Algeria,INZ,DAUI,0.05930420368226684,0.05234063249026918,-0.0740785393503917,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,0.2645724559766364,0.093792148753812,-0.44989132779814095,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
241,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,0.289154746666197,0.05716556378788894,0.9090038602519863,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
242,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,0.12939146311181599,0.026426700689078694,0.005713154793295731,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
243,Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,0.22396913757526218,0.08595893425011708,-0.3201536877019163,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
244,In Aménas Airport,Zarzaitine,Algeria,IAM,DAUZ,0.08755296113259173,0.1349839511880676,0.5051726143186674,0.12503971849858941,N,Africa/Algiers,airport,OurAirports
245,Cadjehoun Airport,Cotonou,Benin,COO,DBBB,-0.678013241864301,0.05086100277127881,-0.6082565222817954,0.12503971849858941,N,Africa/Porto-Novo,airport,OurAirports
246,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,-0.46642226033379885,0.005699457004307456,0.011804123811897826,-0.049915130556480974,N,Africa/Ouagadougou,airport,OurAirports
247,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,-0.508525408192474,-0.026966074771121402,0.3005160552936371,-0.049915130556480974,N,Africa/Ouagadougou,airport,OurAirports
248,Kotoka International Airport,Accra,Ghana,ACC,DGAA,-0.7045518950622134,0.02129465777643449,-0.49496449853579644,-0.049915130556480974,N,Africa/Accra,airport,OurAirports
249,Tamale Airport,Tamale,Ghana,TML,DGLE,-0.5650902875362175,0.013223417951011143,-0.28299877668844353,-0.049915130556480974,N,Africa/Accra,airport,OurAirports
250,Wa Airport,Wa,Ghana,,DGLW,-0.5465456408653474,-0.005835206016020157,0.025813352554682645,-0.049915130556480974,N,Africa/Accra,airport,OurAirports
251,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,-0.6425620443389602,-0.0037614995227708697,-0.0022051049308869915,-0.049915130556480974,N,Africa/Accra,airport,OurAirports
252,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,-0.7295762826537222,0.0026590722536886124,-0.6070383284780749,-0.049915130556480974,N,Africa/Accra,airport,OurAirports
253,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,-0.7166841931199639,-0.02227604587479583,-0.6070383284780749,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
254,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,DIBK,-0.6292592066837184,-0.03557358407399512,0.12935982587091824,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
255,Daloa Airport,Daloa,Cote d'Ivoire,DJO,DIDL,-0.6626421250364234,-0.05179329474166989,-0.118542613186187,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
256,Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,DIKO,-0.5710897341663094,-0.041171190966114546,0.1196142754411549,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
257,Man Airport,Man,Cote d'Ivoire,MJC,DIMN,-0.6457295837546176,-0.06470594855931734,0.04347716270862872,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
258,San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,DISP,-0.7348463274476319,-0.053967831260815904,-0.603992843968774,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
259,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,-0.6587476405326718,-0.03895667169853403,-0.19407062901685296,-0.049915130556480974,N,Africa/Abidjan,airport,OurAirports
260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,-0.5845132722015653,0.10740399501378663,0.06418645737187584,0.12503971849858941,N,Africa/Lagos,airport,OurAirports
261,Akure Airport,Akure,Nigeria,AKR,DNAK,-0.6466234531098545,0.08466358162014576,0.05017722862909102,0.12503971849858941,N,Africa/Lagos,airport,OurAirports
262,Benin Airport,Benin,Nigeria,BNI,DNBE,-0.6794336293973839,0.08812292659730778,-0.4626823627372053,0.12503971849858941,N,Africa/Lagos,airport,OurAirports
263,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,-0.7267545894544045,0.1199673482670837,-0.4919190140264954,0.12503971849858941,N,Africa/Lagos,airport,OurAirports
264,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,-0.6738830441413124,0.11086682155716031,-0.33599020715028177,0.12503971849858941,N,Africa/Lagos,airport,OurAirports
